http://365.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [5efa497ba343e847a51a66394c724928]
http://aa.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [2b022fd61389e273958819705d2664b2]
http://acssg-tsg.test.att.com [503] [GET] [text/html] [] [] [azure] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-plfmdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-systest.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-systest.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://agile.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [4c5cf01f9f731036952b4ed746911707]
http://ai.att.com [403] [GET] [text/html] [ERROR: The request could not be satisfied] [CloudFront] [cloudfront] [Amazon Cloudfront,Amazon Web Services] [d69e5eee4f569e178892e62c20a39f6e]
http://ai-intltest2.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-plfmdev.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-plfmdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.digitallife.att.com:9999 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
http://ai-svcdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.test.dlife.att.com:9999 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
http://ai-systest.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-systest.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://alabama.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alabama.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alabama.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alabama.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alaska.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alaska.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alaska.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alaska.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
http://alaska.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alli.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [eaef4f1127960d487d60214f704bd37d]
http://am.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [7fd904bca75f1a4c54109412297f8043]
http://amber.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [a1f2d0887ea4b367b83a3103138ed1f1]
https://iot.att.com [403] [GET] [text/html] [Access Denied] [] [e46fade74f62c765cc87bccd1abcdeae]
https://iotconsole.att.com [200] [GET] [text/html] [IoT Console] [nginx/1.18.0] [Nginx] [108bee1b762b008e002004efc0096f94]
https://iotconsole.test.att.com [200] [GET] [text/html] [IoT Console] [nginx/1.18.0] [Nginx] [045eb2d63fc37ceb21c7d64f5d04247e]
https://iotcontrolcenter.att.com [200] [GET] [text/html] [] [XXX] [vhost] [Java] [9d092db4fdb4b4549835dfb494d0cd87]
https://iotdevices.att.com [200] [GET] [text/html] [AT&T IoT Devices – Let’s Get Started] [] [vhost] [IIS,Microsoft ASP.NET,OWL Carousel,jQuery] [4fbe482c6a50f0aba154778e3d594d38]
https://iotdevices.att.com [200] [GET] [text/html] [AT&T IoT Devices – Let’s Get Started] [] [vhost] [IIS,Microsoft ASP.NET,OWL Carousel,jQuery] [b7cf47c3130410f15aef7782170f6e8f]
https://iotgw.att.com [403] [GET] [text/html] [403 Forbidden] [Microsoft-Azure-Application-Gateway/v2] [vhost] [azure] [8861fb6bd5d52fb453658e7d39231cf0]
https://iotgweu.att.com [403] [GET] [text/html] [403 Forbidden] [Microsoft-Azure-Application-Gateway/v2] [vhost] [8861fb6bd5d52fb453658e7d39231cf0]
https://iotscoe.att.com [301] [GET] [text/html] [301 Moved Permanently] [Microsoft-Azure-Application-Gateway/v2] [vhost] [e0d1a4a70b7864dd9ba22ff15341cfa0]
https://iowa.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
https://iptf360-callrecording.att.com [301] [GET] [text/html] [301 Moved Permanently] [nginx] [Nginx] [cd2e0e43980a00fb6a2742d3afd803b8]
https://ipusagereports.att.com [200] [GET] [text/html] [Usage Reports] [Apache/2.4.9 (Unix) OpenSSL/1.0.1g mod_jk/1.2.37] [vhost] [Apache,Apache Tomcat,FrontPage,OpenSSL,UNIX,mod_jk] [8b2eb719c9dfa63cf0e32da61792dfc1]
https://istarsportal.att.com [400] [GET] [text/html] [Request Error] [] [vhost] [c6390278ea2a4e83470d71ad0326d4c1]
https://itacm.teleconference.att.com [504] [GET] [text/html] [Network Error] [] [vhost] [ad566f68c7ddd5f8b955eeebc88faa23]
http://sitelauncher.dp.att.com [200] [GET] [text/html] [SiteLauncher] [Microsoft-IIS/8.5] [IIS,Microsoft ASP.NET,Windows Server] [cc1bee0c6abffa5b2830013a02402b18]
http://siteutil.att.com [200] [GET] [text/html] [] [unknown] [vhost] [5efae41c76f84a222d6f724084c9e5df]
https://it.teleconference.att.com [200] [GET] [text/html] [AT&T TeleConference Services Intranet Login] [unknown] [vhost] [1e3ed6578ff092d2aa73fb890bb6b488]
https://iwc-qa1.test.dlife.att.com [200] [GET] [text/html] [] [Apache] [Apache] [08c8ca0e8f69fdfe34414fda137a7690]
https://iwc-qa1.test.dlife.att.com:8080 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
https://iwc-qa1.test.dlife.att.com:8888 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
https://iwc-qa2.test.dlife.att.com [200] [GET] [text/html] [] [Apache] [Apache] [78dc060e615866a58ed1439e9f1130a9]
https://iwc-qa2.test.dlife.att.com:8080 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
https://iwc-qa2.test.dlife.att.com:8888 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
https://iwc-svcdev.digitallife.att.com [200] [GET] [text/html] [] [Apache] [vhost] [Apache] [d41d8cd98f00b204e9800998ecf8427e]
https://iwc-svcdev.test.dlife.att.com [200] [GET] [text/html] [] [Apache] [vhost] [Apache] [d41d8cd98f00b204e9800998ecf8427e]
https://iwc-trn1.test.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [Apache] [Apache] [ee61a01fe3a74118c1bac2c1dcaff839]
https://iwf-test2-ptt.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [26fa7be914cd96e15c00ba885a8a5e62]
https://iwf-test2-ptt.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [324ff9b7133debc4c35745ff18f9ec70]
https://ixsp.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://ixsp.cloud.att.com [502] [GET] [text/html] [502 Bad Gateway] [Microsoft-Azure-Application-Gateway/v2] [vhost] [b819883882193c1143215a67cd9eac56]
https://japanese.att.com [403] [GET] [text/html] [Access Denied] [] [0e93fa52dd730a7beb000816f1d223fd]
https://japanese.att.com [403] [GET] [text/html] [Access Denied] [] [9c57b231b8bd3adc3d346ec6cfdd5dfc]
https://jenkins-directvcommercial.test.att.com [403] [GET] [text/html] [] [Jetty(9.4.45.v20220203)] [vhost] [Java,Jenkins,Jetty] [3df05418a9f203ec18aba5797411cd96]
https://jira.darp.att.com [200] [GET] [text/html] [System Dashboard - Jira DARP] [nginx/1.14.0 (Ubuntu)] [vhost] [azure] [Atlassian Jira,Java,Nginx,Ubuntu] [0076867ffb82a69603ff25e4c8987371]
https://jira.darp.att.com [200] [GET] [text/html] [System Dashboard - Jira DARP] [nginx/1.14.0 (Ubuntu)] [vhost] [azure] [Atlassian Jira,Java,Nginx,Ubuntu] [0c9b556a32b96e2eead70a5fd864c385]
https://join.ucsdvideo.att.com:8443 [400] [GET] [text/html] [Bad Request] [CE_E] [dd1cb5f50e8fe10c7dafc6df7b0c97cd]
https://join.uscfpdweb.att.com [200] [GET] [text/html] [Cisco Meeting App] [CE_C] [vhost] [0e6d1c39ea6652d477903d667d1853a4]
https://join.uscfpdweb.att.com:8443 [400] [GET] [text/html] [Bad Request] [CE_E] [dd1cb5f50e8fe10c7dafc6df7b0c97cd]
https://join.wellsfargovideo.att.com [200] [GET] [text/html] [Cisco Meeting App] [CE_C] [vhost] [0e6d1c39ea6652d477903d667d1853a4]
https://join.wellsfargovideo.att.com:8443 [400] [GET] [text/html] [Bad Request] [CE_E] [dd1cb5f50e8fe10c7dafc6df7b0c97cd]
https://jpenc1.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://jpenc2.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://jpenclave.vpn.att.com [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
https://jss.dp.att.com [200] [GET] [text/html] [IIS Windows Server] [Microsoft-IIS/10.0] [vhost] [IIS,Windows Server] [242c23ea412530c7d94b77a7a978c176]
https://jss.dp.att.com:8443 [403] [GET] [] [] [Apache Tomcat] [Apache,Java] [aea0e4f6edf67b117ca08e62c4d987a9]
https://jss-intl.att.com [401] [GET] [text/html] [Jamf Pro Login] [Apache Tomcat] [Apache,Java] [5d48a7c8531b43c6910287927f756bdc]
https://jss.intl.att.com [401] [GET] [text/html] [Jamf Pro Login] [Apache Tomcat] [Apache,Java] [5d48a7c8531b43c6910287927f756bdc]
https://jss.intl.att.com:8443 [200] [GET] [text/html] [IIS Windows Server] [Microsoft-IIS/10.0] [vhost] [IIS,Windows Server] [242c23ea412530c7d94b77a7a978c176]
https://jss-intl.att.com:8443 [400] [GET] [text/html] [Bad Request] [Microsoft-HTTPAPI/2.0] [Microsoft HTTPAPI] [812cb069327a73bb5d9f95c392c722c2]
https://kafka6.dataflow.iot.att.com [404] [GET] [text/plain] [] [openresty/1.15.8.2] [azure] [Nginx,OpenResty] [efa6ba503d1db3c0aeb36d2dfe12081a]
https://kcon.att.com [200] [GET] [text/html] [This is the default server vhost] [nginx] [google] [Nginx] [118ac96f6935874847830154f497c581]
https://kibana-sms.test-e.att.com [200] [GET] [text/html] [Test Page for the Nginx HTTP Server on the Amazon Linux AMI] [nginx/1.18.0] [Nginx] [c35bd990e515789d471d40e0eecbdcb4]
https://kmsbpalweb.att.com [200] [GET] [text/html] [] [Apache] [Apache] [5388f60d7695cb57b87c799ee62d20b2]
https://kmsbpffweb.att.com [200] [GET] [text/html] [] [Apache/2.4.52 (Unix) OpenSSL/1.1.1m] [Apache,OpenSSL,UNIX] [5388f60d7695cb57b87c799ee62d20b2]
https://kmsprodalweb.att.com [200] [GET] [text/html] [] [Apache/2.4.27 (Unix) OpenSSL/1.0.2l] [Apache,OpenSSL,UNIX] [5388f60d7695cb57b87c799ee62d20b2]
https://kmsprodffweb.att.com [200] [GET] [text/html] [] [Apache/2.4.27 (Unix) OpenSSL/1.0.2l] [Apache,OpenSSL,UNIX] [5388f60d7695cb57b87c799ee62d20b2]
https://kor.att.com [403] [GET] [text/html] [Access Denied] [] [87f9f6c591a9e61c4b9440596bb2913d]
https://kor.att.com [403] [GET] [text/html] [Access Denied] [] [c88027d488cda64efc25e7eceb041b65]
https://korean.att.com [403] [GET] [text/html] [Access Denied] [] [38eb2408e9d60e5dd1f3b8e543bb4580]
https://korean.att.com [403] [GET] [text/html] [Access Denied] [] [590c2fab66a2242f1591668fe17fa966]
https://lacuna.research.att.com [200] [GET] [text/html] [] [Caddy] [vhost] [Caddy,Go] [59355521af310567d2db74e80561c1e9]
https://lacuna.research.att.com:8080 [502] [GET] [] [] [Caddy] [vhost] [Caddy,Go] [d41d8cd98f00b204e9800998ecf8427e]
https://lacuna.research.att.com:8400 [502] [GET] [] [] [Caddy] [vhost] [Caddy,Go] [d41d8cd98f00b204e9800998ecf8427e]
https://landisupport.att.com [200] [GET] [text/html] [DRE Support] [Microsoft-IIS/10.0] [vhost] [AngularJS,IIS,Microsoft ASP.NET,Windows Server] [dff784adfa48fc88b2b4eb0324fb71e7]
https://landlordportal.att.com [200] [GET] [text/html] [Towers Strategy Portal ...] [] [vhost] [Akamai,Bootstrap,Font Awesome] [1b4ae2441b639f9e062f36452f140e97]
https://landlordportal.att.com [200] [GET] [text/html] [Towers Strategy Portal ...] [] [vhost] [Akamai,Bootstrap,Font Awesome] [5b4b33348c15169f06d746c049b82423]
https://landlordportal-poc.att.com [200] [GET] [text/html] [Towers Strategy Portal ...] [] [vhost] [Akamai,Bootstrap,Font Awesome] [9f532e13d0b9931d20c8d3dc15409121]
https://landlordportal-poc.att.com [200] [GET] [text/html] [Towers Strategy Portal ...] [] [vhost] [Akamai,Bootstrap,Font Awesome] [e95d6c31bc17052d760bff2d167306d0]
https://landlordportal-stage.att.com [200] [GET] [text/html] [Towers Strategy Portal ...] [nginx/1.19.2] [vhost] [azure] [Bootstrap,Font Awesome,Nginx] [e35338fa3db211fd6b00dd0fec6e5427]
https://landlordportal-test.att.com [200] [GET] [text/html] [Towers Strategy Portal ...] [nginx/1.19.2] [vhost] [Bootstrap,Font Awesome,Nginx] [67273777ef69e5d0e32da3888f136394]
https://later-haters.att.com [301] [GET] [] [] [AkamaiGHost] [vhost] [d41d8cd98f00b204e9800998ecf8427e]
https://laterhaters.att.com [404] [GET] [text/html] [Site Not Configured | 404 Not Found] [nginx] [google] [Nginx] [2d5139959d162cf17d50d19acd10405c]
https://lbrandsmeeting.att.com [503] [GET] [text/html] [] [Apache/2.4.51 (Ubuntu)] [vhost] [Apache,Ubuntu] [23c1409def8db6f0311f4070697adf7d]
https://ldp.att.com [403] [GET] [text/html] [Access Denied] [] [0f498712193bc18c22d4dfde4d186d57]
https://ldp.att.com [403] [GET] [text/html] [Access Denied] [] [1339b4126fba08acf042971adcf69219]
https://ldr.dp.att.com [302] [GET] [text/html] [302 Found] [server] [7912dc2c57215f1a3ac76debe7f4dd3d]
https://leadershiphub.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [64a9916f72593cf96e3a238b405fe136]
https://learn.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx,PHP] [d41d8cd98f00b204e9800998ecf8427e]
https://learn-cybersecurity.att.com [404] [GET] [text/html] [PathFactory - Resource Not Found] [] [vhost] [37e2f6eaf92979c4e6e1dc9c89030415]
https://learnepicenter.att.com [301] [GET] [text/html] [301 Moved Permanently] [nginx] [vhost] [Nginx] [4f8e702cc244ec5d4de32740c0ecbd97]
https://learningconnection.att.com [302] [GET] [text/html] [] [nginx] [vhost] [google] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://learningsolutions.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://lfd-attdashboard.wireless.att.com [200] [GET] [text/html] [] [AkamaiNetStorage] [vhost] [aef9149ca6fc42af14f0481bd5336e1c]
https://lgbt.att.com [403] [GET] [text/html] [Access Denied] [] [b66e8cc0e4435a78705ea522c5896f57]
https://lgbt.att.com [403] [GET] [text/html] [Access Denied] [] [f16c7cea79fbee7c1810403b80054ccc]
https://lgw.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://lgw.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://lgw-az.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-cadm-api.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-cadm-api.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://lgw-cadm-api.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://lgw-demo.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-demo.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://lgw-demo.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-demo.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://lgw-dev-az.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-ext-swc-notification.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-ext-swc-notification.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://lgwkafka-dal1.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgwkafka-dal1.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://lgwkafka-dal2.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgwkafka-dal2.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://lgwkafka-dal3.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgwkafka-dal3.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://lgw-nprod-az.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-nprod-dev-az.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-nprod-perf-az.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-nprod-test-az.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw-nprod-uat-az.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://lgw.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://lidbas.att.com [200] [GET] [text/html] [LIDB/AS Web Application Home] [] [Java] [1dbf6f9115fe9762e9a553764ca773c6]
https://lighthouse.att.com [404] [GET] [text/html] [Site Not Configured | 404 Not Found] [nginx] [google] [Nginx] [2d5139959d162cf17d50d19acd10405c]
https://like.att.com [403] [GET] [text/html] [Access Denied] [] [18abbda8620e9dbc17d5e24c7d66bfea]
https://like.att.com [403] [GET] [text/html] [Access Denied] [] [42f170ca0401b3933d983cf5f82e0453]
https://lineagelogisticsvideo.att.com:8443 [400] [GET] [text/html] [Bad Request] [CE_E] [dd1cb5f50e8fe10c7dafc6df7b0c97cd]
https://link2seo-test.att.com [502] [GET] [] [] [] [vhost] [1ef7b676b6ac832c262b56b688cc4876]
https://link2-test.att.com [502] [GET] [] [] [] [vhost] [1ef7b676b6ac832c262b56b688cc4876]
https://link3-test.att.com [502] [GET] [] [] [] [vhost] [1ef7b676b6ac832c262b56b688cc4876]
https://link4-test.att.com [502] [GET] [] [] [] [vhost] [1ef7b676b6ac832c262b56b688cc4876]
https://link.att.com [400] [GET] [text/html] [Request Error] [] [vhost] [040d9d6f6ce0d9eb0a96967965f7b5a7]
https://link.att.com [400] [GET] [text/html] [Request Error] [] [vhost] [a76ab0ffdec4139d10c992fca2fb0bf5]
https://link-dev.att.com [502] [GET] [text/html] [502 Bad Gateway] [Microsoft-Azure-Application-Gateway/v2] [c3da608da09706b361dcd3a3023b2474]
https://link-seo-test.att.com [502] [GET] [] [] [] [vhost] [1ef7b676b6ac832c262b56b688cc4876]
https://live.att.com [301] [GET] [] [] [AkamaiGHost] [vhost] [d41d8cd98f00b204e9800998ecf8427e]
https://livemeeting.att.com [504] [GET] [text/html] [Network Error] [] [vhost] [de296a15d0e7e88ba75956406d9351bc]
https://livestream-mp.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [cc24fb93520423e3db0084f3b9c56db9]
https://livestream-mp.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [ee2e7c5e6a4a5a9f88329476bd2e88e9]
https://llportalext-dev1.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://llportalext-dev1.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://llportalext.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://llportalext.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://localcontrol.firstnet.att.com [200] [GET] [text/html] [FirstNet Central] [Apache] [vhost] [Akamai,Apache] [09ca7c0fd9bcbed269b852f5dc9ce7dc]
https://localcontrol.firstnet.att.com [200] [GET] [text/html] [FirstNet Central] [Apache] [vhost] [Akamai,Apache] [2ed5b2ed77fad85e015cc39dae9616ef]
https://localization.att.com [301] [GET] [text/html] [301 Moved Permanently] [unknown] [vhost] [ae882eba660dde8304129a31f860700e]
https://loc.firstnet.att.com [503] [GET] [text/html] [Error] [] [vhost] [002d7e374cdf5e38a0743bd913f23c0d]
https://loc.firstnet.att.com [503] [GET] [text/html] [Error] [] [vhost] [562c5cf8e1868885447f250007b896b0]
https://loc.firstnet.att.com [503] [GET] [text/html] [Error] [] [vhost] [9f542cbb6a973e142baee9d872796ccc]
https://loc-test.firstnet.att.com [503] [GET] [text/html] [Error] [] [vhost] [4ced45a419581ef02c4c8d8d5cd5540f]
https://loc-test.firstnet.att.com [503] [GET] [text/html] [Error] [] [vhost] [e7363f84ef86a441b1c9ee7ceea781f4]
https://login-officeathand.att.com [200] [GET] [text/html] [Sign In] [nginx] [vhost] [Akamai,Nginx] [8269263ec0489f05688a1aacaf772cf8]
https://login-officeathand.att.com [200] [GET] [text/html] [Sign In] [nginx] [vhost] [Akamai,Nginx] [d90de29c9af8298871b7be561e4bf992]
https://login-workforcemanager.att.com [302] [GET] [] [] [Kestrel] [vhost] [azure] [Azure,IIS,Kestrel,Microsoft ASP.NET] [d41d8cd98f00b204e9800998ecf8427e]
https://lpt.research.att.com [403] [GET] [text/html] [] [Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/5.4.16 mod_wsgi/3.4 Python/2.7.5] [Apache,CentOS,OpenSSL,PHP,Python,mod_wsgi] [003b3bb995c2451098869088630871df]
https://lsp.dp.att.com [302] [GET] [text/html] [302 Found] [server] [18d666d1a8e59d2a2d7ec654f67c79f0]
https://lsreg.att.com [404] [GET] [text/html] [404 Not Found] [nginx] [vhost] [Nginx] [9bc3c745027354b00282c88b97e67e0a]
https://lsreg.att.com [404] [GET] [text/html] [404 Not Found] [nginx] [vhost] [Nginx] [f5f2588937f1294dbe013c402d97da7d]
https://lte.att.com [401] [GET] [application/json] [] [] [vhost] [5595e096247928bf9c86f6d71490c83b]
https://lte.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://lte.test.att.com [401] [GET] [application/json] [] [] [vhost] [5595e096247928bf9c86f6d71490c83b]
https://lte.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://lwm2m.dm.iot.att.com [302] [GET] [] [] [istio-envoy] [vhost] [google] [Envoy] [d41d8cd98f00b204e9800998ecf8427e]
https://lyncdiscover.att.com [200] [GET] [application/json] [] [] [vhost] [2723d8cbe1d0bd222e2d82eda82d7d38]
https://mahindrameeting.att.com [200] [GET] [text/html] [] [Microsoft-IIS/10.0] [vhost] [IIS,Microsoft ASP.NET,Windows Server] [af1e942da3d368550a8be550a6a5c6f8]
https://managedservices.att.com [403] [GET] [text/html] [403 Forbidden] [Apache/2.4.53 (Unix) OpenSSL/1.1.1n] [Apache,OpenSSL,UNIX] [bb8f534fbff5ee61a95af9c4740ae043]
https://mapadvantage.bus.att.com [200] [GET] [text/html] [AT&T Welcome to MapAdvantage] [Apache/2.4.53 (Unix) OpenSSL/1.1.1n mod_jk/1.2.48] [Apache,Apache Tomcat,OpenSSL,UNIX,mod_jk] [a2aaa92ccf4563f9477099c1333fe536]
https://mapa.eia.att.com [200] [GET] [text/html] [AT&T Welcome to MapAdvantage] [Apache/2.4.53 (Unix) OpenSSL/1.1.1n mod_jk/1.2.48] [Apache,Apache Tomcat,OpenSSL,UNIX,mod_jk] [a2aaa92ccf4563f9477099c1333fe536]
https://maps.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [8992b9fda6ee4e10e1133c9c12fc3251]
https://maps.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [cabae6f6f0f680155d7b8ffbd5c56287]
https://maps-test.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [7c19cc7672fed8063846e71df8dd4641]
https://maps-test.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [7cc5ba04221a006315ee8778690e93e5]
https://mapw.eia.att.com [503] [GET] [text/html] [HTTP Status 503 – Service Unavailable] [Apache/2.4.53 (Unix) OpenSSL/1.1.1n mod_jk/1.2.48] [Apache,Apache Tomcat,OpenSSL,UNIX,mod_jk] [1fa8197f0f6fa7eb3b68e43ed9fc22d3]
